CH01_5420_114,hole,111,9379.3820,19258.8680,5425.1390,9379.3820,19258.8680,5419.5390,127.0000,Production,CH01_5420_114:::111,959,red
CH01_5420_114,hole,112,9380.8510,19254.5090,5425.0630,9380.8510,19254.5090,5419.4630,127.0000,Production,CH01_5420_114:::112,934,red
CH01_5420_114,hole,113,9382.3190,19250.1500,5425.0670,9382.3190,19250.1500,5419.4670,127.0000,Production,CH01_5420_114:::113,909,red
CH01_5420_114,hole,114,9383.7880,19245.7900,5425.0060,9383.7880,19245.7900,5419.5060,127.0000,Production,CH01_5420_114:::114,884,red
CH01_5420_114,hole,115,9385.2570,19241.4310,5424.9610,9385.2570,19241.4310,5419.4610,127.0000,Production,CH01_5420_114:::115,859,red
CH01_5420_114,hole,116,9386.7260,19237.0720,5424.9900,9386.7260,19237.0720,5419.4900,127.0000,Production,CH01_5420_114:::116,834,red
CH01_5420_114,hole,117,9388.1950,19232.7130,5424.9630,9388.1950,19232.7130,5419.4630,127.0000,Production,CH01_5420_114:::117,809,red
CH01_5420_114,hole,118,9389.6630,19228.3540,5424.9870,9389.6630,19228.3540,5419.4870,127.0000,Production,CH01_5420_114:::118,784,red
CH01_5420_114,hole,119,9391.1320,19223.9940,5425.0740,9391.1320,19223.9940,5419.4740,127.0000,Production,CH01_5420_114:::119,759,red
CH01_5420_114,hole,120,9392.6010,19219.6350,5425.2160,9392.6010,19219.6350,5419.5160,127.0000,Production,CH01_5420_114:::120,734,red
CH01_5420_114,hole,121,9394.0700,19215.2760,5425.3450,9394.0700,19215.2760,5419.5450,127.0000,Production,CH01_5420_114:::121,709,red
CH01_5420_114,hole,122,9395.5380,19210.9170,5425.2370,9395.5380,19210.9170,5419.5370,127.0000,Production,CH01_5420_114:::122,684,red
CH01_5420_114,hole,123,9397.0070,19206.5580,5425.1510,9397.0070,19206.5580,5419.4510,127.0000,Production,CH01_5420_114:::123,659,red
CH01_5420_114,hole,124,9401.5320,19205.6550,5425.1380,9401.5320,19205.6550,5419.5380,127.0000,Production,CH01_5420_114:::124,567,red
CH01_5420_114,hole,125,9400.0630,19210.0140,5425.1970,9400.0630,19210.0140,5419.4970,127.0000,Production,CH01_5420_114:::125,592,red
CH01_5420_114,hole,126,9398.5950,19214.3740,5425.2800,9398.5950,19214.3740,5419.4800,127.0000,Production,CH01_5420_114:::126,617,red
CH01_5420_114,hole,127,9397.1260,19218.7330,5425.2510,9397.1260,19218.7330,5419.4510,127.0000,Production,CH01_5420_114:::127,642,red
CH01_5420_114,hole,128,9395.6570,19223.0920,5425.1100,9395.6570,19223.0920,5419.5100,127.0000,Production,CH01_5420_114:::128,667,red
CH01_5420_114,hole,129,9394.1880,19227.4510,5424.9360,9394.1880,19227.4510,5419.5360,127.0000,Production,CH01_5420_114:::129,692,red
CH01_5420_114,hole,130,9392.7200,19231.8100,5424.8800,9392.7200,19231.8100,5419.4800,127.0000,Production,CH01_5420_114:::130,717,red
CH01_5420_114,hole,131,9391.2510,19236.1700,5424.9280,9391.2510,19236.1700,5419.5280,127.0000,Production,CH01_5420_114:::131,742,red
CH01_5420_114,hole,132,9389.7820,19240.5290,5424.8710,9389.7820,19240.5290,5419.4710,127.0000,Production,CH01_5420_114:::132,767,red
CH01_5420_114,hole,133,9388.3130,19244.8880,5424.9000,9388.3130,19244.8880,5419.5000,127.0000,Production,CH01_5420_114:::133,792,red
CH01_5420_114,hole,134,9386.8440,19249.2470,5424.9910,9386.8440,19249.2470,5419.4910,127.0000,Production,CH01_5420_114:::134,817,red
CH01_5420_114,hole,135,9385.3760,19253.6060,5425.0230,9385.3760,19253.6060,5419.5230,127.0000,Production,CH01_5420_114:::135,842,red
CH01_5420_114,hole,136,9383.9070,19257.9660,5425.0430,9383.9070,19257.9660,5419.5430,127.0000,Production,CH01_5420_114:::136,867,red
CH01_5420_114,hole,137,9382.4380,19262.3250,5425.0140,9382.4380,19262.3250,5419.5140,127.0000,Production,CH01_5420_114:::137,892,red
